srs,sgs
0.871807246,0.85277998
0.5,0.862810658
0.901037537,0.891558374
0.871669367,0.905346248
0.927200028,0.874220123
0.909586019,0.902312916
0.907207611,0.897245872
0.868670504,0.876115956
0.903209128,0.892454586
0.913584502,0.887835649
0.899865568,0.847988694
0.5,0.885664058
0.91272276,0.892730344
0.908827686,0.87246217
0.918686016,0.888593982
0.886836028,0.857261039
0.905001551,0.895143222
0.938609493,0.885629589
0.894729585,0.896108373
0.5,0.875564441
0.5,0.891041329
0.884767847,0.849160663
0.5,0.865533763
0.874737169,0.882286029
0.910344352,0.886836028
0.916755713,0.866533384
0.5,0.902278446
0.898073145,0.847540588
0.5,0.893212919
0.897831857,0.875564441
0.5,0.877460274
0.5,0.90624246
0.896625418,0.844128089
0.896901175,0.904484506
0.5,0.896039433
0.915101169,0.847264831
0.896694357,0.873944366
0.892902692,0.888662921
0.919754576,0.893833374
0.884492089,0.916169729
0.899003826,0.898521251
0.863775809,0.856675054
0.905242839,0.864603082
0.876495123,0.88335459
0.92151253,0.892316707
0.5,0.887456482
0.889317845,0.875943608
0.915307987,0.909723898
0.911102685,0.902002689
0.924132226,0.889248906
0.896004964,0.867912171
0.910137534,0.871014443
0.889317845,0.886284513
0.917720864,0.894764055
0.5,0.889352315
0.886698149,0.885009134
0.899038296,0.900175795
0.902795491,0.844197029
0.894936403,0.85391748
0.904243218,0.857915963
0.912653821,0.912584882
0.8712902,0.909586019
0.903450415,0.884629968
0.925511013,0.902071628
0.91161973,0.860087553
0.5,0.850539451
0.893247389,0.893661025
0.5,0.910964806
0.906656096,0.884009514
0.884836786,0.875357623
0.907517838,0.884802316
0.907207611,0.897935266
0.5,0.87456482
0.906449278,0.916273138
0.915342456,0.858398538
0.906793975,0.83313226
0.5,0.920030333
0.867533005,0.882492848
0.885319362,0.887904588
0.906345869,0.88221709
0.893419737,0.904415567
0.882872014,0.877253456
0.891454965,0.895867085
0.901589052,0.873565199
0.878011789,0.85495157
0.888904209,0.903691703
0.926682982,0.909896246
0.897831857,0.89748716
0.878632243,0.89310951
0.5,0.843438696
0.901175416,0.870462928
0.915756093,0.869670125
0.918375788,0.890317466
0.921167833,0.898762538
0.913636207,0.910137534
0.889076557,0.874909517
0.5,0.897349281
0.892523526,0.914687532
0.5,0.903002309
0.5,0.915101169
0.5,0.923098135
0.88659474,0.884974665
0.903415946,0.888007997
0.5,0.876322774
0.904622385,0.897211403
0.884492089,0.836682638
0.91055117,0.878494364
0.5,0.906621626
0.5,0.881045121
0.919720106,0.891972011
0.90834511,0.86918755
0.877150047,0.897969736
0.893523146,0.889628072
0.5,0.843817862
0.864154976,0.881010651
0.918582607,0.900175795
0.874875047,0.878770122
0.847195891,0.910999276
0.90183034,0.88221709
0.907414429,0.894936403
0.891868602,0.913205336
0.909689428,0.901795871
0.5,0.891317087
0.899520871,0.900554962
0.899279584,0.876495123
0.895418979,0.843369756
0.860018614,0.857364448
0.888835269,0.899245114
0.896315191,0.922753438
0.893936783,0.888973148
0.89634966,0.864637551
0.894970873,0.902071628
0.907104202,0.899555341
0.912378063,0.882079211
0.901072007,0.914377305
0.5,0.864327324
0.915583744,0.86908414
0.907552308,0.884492089
0.901761401,0.864930544
0.927337906,0.852056117
0.901037537,0.871497018
0.910447761,0.877701561
0.908000414,0.833028851
0.895384509,0.886801558
0.872841336,0.903484885
0.907793596,0.872979215
0.929716315,0.865085657
0.937575402,0.880597015
0.897280342,0.913929199
0.899245114,0.880148909
0.903415946,0.882527317
0.911137155,0.848298921
0.5,0.874220123
0.890420875,0.886973906
0.5,0.91606632
0.885974286,0.871565958
0.916479956,0.851435662
0.919547758,0.908862156
0.90076178,0.890179587
0.877632622,0.903105719
0.918100031,0.866188687
0.914170487,0.882286029
0.908896625,0.889455724
0.894350419,0.910172004
0.5,0.897280342
0.925166316,0.870428458
0.5,0.915514805
0.915807797,0.882458378
0.905966702,0.90844852
0.5,0.879907621
0.918651546,0.883940574
0.863293234,0.887180725
0.907448899,0.845954983
0.9040364,0.844162559
0.894040192,0.900623901
0.5,0.871979594
0.5,0.899900038
0.5,0.872151942
0.907828065,0.88986936
0.876357244,0.865568233
0.898073145,0.878390955
0.918444728,0.90617352
0.86694702,0.888145876
0.884836786,0.900692841
0.90727655,0.881906863
0.5,0.880976181
0.893385268,0.857295509
0.89090345,0.89962428
0.5,0.853365965
0.909000034,0.885801937
0.901623522,0.818551584
0.891041329,0.899279584
0.90727655,0.853951949
0.881217469,0.879011409
0.907621247,0.90183034
0.5,0.896487539
0.890179587,0.902416325
0.852538692,0.87456482
0.89862466,0.905622005
0.912515942,0.900106856
0.5,0.888352694
0.5,0.888593982
0.89531557,0.844265968
0.886836028,0.870118231
0.917910448,0.914377305
0.913377684,0.902071628
0.904277688,0.868739444
0.879493985,0.887801179
0.901520113,0.896694357
0.84512771,0.90189928
0.921374651,0.828272035
0.909965186,0.881975802
0.5,0.890179587
0.8964186,0.910120299
0.918789425,0.889490193
0.888869739,0.879700803
0.900279204,0.888628451
0.903588294,0.867050429
0.896142842,0.900106856
0.5,0.909654958
0.5,0.861018234
0.939781462,0.871531488
0.5,0.90513943
0.925717831,0.848023164
0.915583744,0.877460274
0.86808452,0.872806866
0.906793975,0.902450795
0.5,0.915376926
0.882872014,0.837958016
0.91713488,0.883664817
0.892385647,0.858777705
0.896039433,0.872117473
0.922064045,0.867601944
0.91055117,0.882940953
0.928440936,0.891144738
0.5,0.902829961
0.916100789,0.903347006
0.904794733,0.878115198
0.909792837,0.862190204
0.5,0.849126194
0.882803075,0.87018717
0.914480714,0.889731481
0.5,0.855158388
0.925028437,0.897418221
0.899831099,0.900313674
0.887387543,0.894695116
0.897969736,0.896211782
0.91389473,0.869911413
0.5,0.895660267
0.904381097,0.918789425
0.92258109,0.908758747
0.5,0.903071249
0.925235256,0.885595119
0.909586019,0.927544724
0.89097239,0.880665954
0.908482989,0.882699666
0.881803454,0.893454207
0.921409121,0.867567474
0.888076936,0.867395126
0.916376547,0.851539071
0.880631485,0.918789425
0.88876633,0.840715591
0.5,0.893419737
0.907104202,0.857364448
0.910137534,0.893040571
0.5,0.87353073
0.909827307,0.871979594
0.5,0.856743994
0.91716935,0.875081865
0.885905346,0.855778843
0.5,0.87783944
0.895798146,0.862741719
0.859260281,0.881941333
0.901485643,0.880700424
0.876115956,0.896246251
0.916445486,0.893626555
0.867981111,0.888318224
0.891110269,0.895729206
0.840819,0.889214436
0.886250043,0.85274551
0.905518596,0.908827686
0.901657992,0.850298163
0.872117473,0.877356865
0.5,0.923304953
0.5,0.891110269
0.903760643,0.912895109
0.904139809,0.871772776
0.897349281,0.885939816
0.910723519,0.883906105
0.880769363,0.895660267
0.5,0.872289821
0.5,0.901347765
0.911861018,0.860742477
0.877253456,0.887387543
0.909827307,0.874668229
0.911378443,0.884905725
0.5,0.863465582
0.914273896,0.900934128
0.908517459,0.889179966
0.916204198,0.872048533
0.926372755,0.871565958
0.923580711,0.914825411
0.90834511,0.839543621
0.904277688,0.900417083
0.910826928,0.858881114
0.908586398,0.89855572
0.9127917,0.898900417
0.5,0.862362552
0.868187929,0.86039778
0.903450415,0.903553824
0.897107994,0.88762883
0.895867085,0.887353073
0.888973148,0.846058392
0.932577298,0.902381855
0.890489814,0.868360277
0.901175416,0.861811037
0.913791321,0.89645307
0.89531557,0.876081486
0.859087932,0.895901555
0.889662542,0.894798525
0.899968977,0.889697011
0.913343215,0.891144738
0.914790941,0.890145117
0.912964048,0.872255351
0.914067078,0.912309124
0.90072731,0.892247768
0.90296784,0.853607252
0.923408362,0.903278067
0.860018614,0.896522009
0.5,0.903174658
0.896625418,0.9291648
0.886387922,0.889524663
0.881355348,0.857467857
0.891110269,0.853262556
0.876529592,0.88656027
0.900589432,0.888697391
0.5,0.887215194
0.5,0.903209128
0.908896625,0.881975802
0.897142463,0.89317845
0.899003826,0.883940574
0.902761022,0.892489056
0.899176175,0.890558754
0.914480714,0.894660646
0.897831857,0.862776188
0.903760643,0.851125435
0.891386026,0.870738685
0.918651546,0.89531557
0.89965875,0.875081865
0.904967081,0.891834132
0.906552687,0.857915963
0.912102306,0.870428458
0.890041708,0.912067836
0.907965944,0.871979594
0.904967081,0.862155734
0.911378443,0.858398538
0.909413671,0.908069353
0.914273896,0.908482989
0.892282238,0.863120885
0.891558374,0.898279963
0.911809314,0.882630726
0.900244735,0.867464065
0.90079625,0.890800041
0.5,0.896177312
0.906139051,0.852952328
0.900658371,0.888145876
0.5,0.912860639
0.922512151,0.871393609
0.882148151,0.865051187
0.5,0.868911792
0.899451932,0.873806487
0.907655717,0.894109131
0.911171625,0.868601565
0.899486402,0.863396643
0.905690945,0.909654958
0.91492882,0.830478095
0.917514046,0.894557237
0.909586019,0.874185654
0.909620489,0.843162938
0.908655338,0.868532626
0.911206094,0.850056875
0.885284892,0.877942849
0.918134501,0.877012168
0.5,0.849057254
0.919685636,0.875529971
0.923132605,0.899831099
0.925752301,0.904760263
0.867946641,0.928406467
0.888042467,0.859742856
0.909861777,0.871393609
0.889317845,0.838923167
0.868153459,0.895108752
0.923735824,0.820206129
0.923494537,0.867670883
0.914790941,0.870876564
0.895832615,0.851263314
0.903519355,0.868980731
0.909103444,0.874909517
0.889455724,0.897211403
0.906690566,0.918651546
0.902829961,0.87246217
0.5,0.910206473
0.906966323,0.896832236
0.918720485,0.897245872
0.884112923,0.893316328
0.5,0.884112923
0.91161973,0.900106856
0.88983489,0.88986936
0.5,0.853607252
0.915583744,0.890351935
0.865258006,0.884698907
0.903519355,0.890558754
0.880459136,0.883389059
0.866119748,0.900417083
0.879114819,0.854400055
0.93233601,0.881562166
0.917445107,0.882389438
0.909758368,0.906449278
0.913136397,0.899210644
0.5,0.896832236
0.909775602,0.901140947
0.880321257,0.876150426
0.5,0.913136397
0.5,0.897728448
0.915342456,0.865981869
0.916755713,0.913791321
0.5,0.883457999
0.917031471,0.883044362
0.896797766,0.833373548
0.89859019,0.90076178
0.921926166,0.894591707
0.909000034,0.910344352
0.918031092,0.884147392
0.885801937,0.893454207
0.5,0.870911034
0.5,0.854124298
0.920616318,0.871083382
0.907483368,0.889697011
0.5,0.873358381
0.897349281,0.826134914
0.89748716,0.905863293
0.893902313,0.915170108
0.882699666,0.86260384
0.900658371,0.863051946
0.874461411,0.863568991
0.5,0.845679225
0.927648133,0.888904209
0.5,0.903209128
0.89862466,0.881872393
0.898417842,0.799524318
0.914446245,0.867636414
0.916445486,0.888076936
0.905518596,0.900141326
0.916997001,0.889076557
0.898073145,0.886250043
0.912447003,0.897211403
0.5,0.875840199
0.899382993,0.86153528
0.909999655,0.9127917
0.902450795,0.916135259
0.871841715,0.890007239
0.918617076,0.880665954
0.5,0.851883768
0.900623901,0.886043225
0.908655338,0.887732239
0.907414429,0.895005343
0.9204095,0.910309882
0.901364999,0.896694357
0.923753059,0.878563304
0.912998518,0.89207542
0.5,0.87235876
0.917720864,0.908172762
0.5,0.834993623
0.902761022,0.906828444
0.911206094,0.864086036
0.912033367,0.893867843
0.909000034,0.83426976
0.904622385,0.903243597
0.871634897,0.866878081
0.915376926,0.791837579
0.920306091,0.88549171
0.897383751,0.905622005
0.5,0.912619351
0.912515942,0.874392472
0.5,0.892420117
0.911585261,0.88549171
0.5,0.856192479
0.5,0.858122781
0.908551929,0.903829582
0.893833374,0.892523526
0.910826928,0.892626935
0.901761401,0.911826549
0.5,0.865223536
0.889731481,0.900175795
0.5,0.902416325
0.89200648,0.856985281
0.901623522,0.887008376
0.848574679,0.889007618
0.891093034,0.894281479
0.907793596,0.882975423
0.5,0.901657992
0.897935266,0.883457999
0.915135638,0.907035262
0.915962911,0.901761401
0.90620799,0.896315191
0.5,0.894729585
0.915394161,0.886491331
0.897590569,0.854434525
0.5,0.883871635
0.884629968,0.846023922
0.900382613,0.881389818
0.88876633,0.883492468
0.900382613,0.88332012
0.926303816,0.843990211
0.918823894,0.863051946
0.899176175,0.899210644
0.892351177,0.888111406
0.90186481,0.855882252
0.881803454,0.878287546
0.922443211,0.855985661
0.937713281,0.828685671
0.911516321,0.893281859
0.908965565,0.838095895
0.875978077,0.885009134
0.877736031,0.916548895
0.896280721,0.896970115
0.888938678,0.866154217
0.915583744,0.883526938
0.914825411,0.907104202
0.5,0.882734135
0.902243976,0.901485643
0.907759126,0.856950812
0.858915584,0.864792665
0.5,0.912033367
0.891213678,0.861604219
0.895591327,0.865947399
0.899900038,0.900417083
0.897383751,0.892764813
0.921133363,0.915204578
0.909654958,0.886043225
0.920961015,0.890317466
0.916273138,0.870462928
0.866429975,0.876391713
0.917686395,0.862707249
0.876977698,0.907173141
0.5,0.874909517
0.89535004,0.88442315
0.898900417,0.894350419
0.899003826,0.851228844
0.874806108,0.905036021
0.923580711,0.878839061
0.894832994,0.886284513
0.5,0.865189066
0.895591327,0.87894247
0.885939816,0.902761022
0.888352694,0.902588673
0.897383751,0.910930337
0.906518217,0.892764813
0.893212919,0.879183758
0.5,0.896177312
0.88328565,0.847264831
0.886732619,0.911481852
0.919065182,0.894109131
0.903622764,0.899141705
0.875047396,0.903898521
0.5,0.898038675
0.886491331,0.877598152
0.879011409,0.909413671
0.917548516,0.912653821
0.901451174,0.90841405
0.893764434,0.846368619
0.847023543,0.903415946
0.888490573,0.866602323
0.892799283,0.871048912
0.914825411,0.877218986
0.898211023,0.888249285
0.888938678,0.891110269
0.903967461,0.916928062
0.90841405,0.888973148
0.922201923,0.893454207
