srs,sgs
0.801902727,0.754955017
0.5,0.633173624
0.5,0.775774706
0.5,0.770552549
0.5,0.834890214
0.857398918,0.633173624
0.5,0.697149357
0.841025818,0.853727896
0.5,0.834993623
0.5,0.802144014
0.5,0.75354176
0.851470132,0.866119748
0.5,0.755627176
0.5,0.633173624
0.5,0.624245976
0.786408604,0.743786839
0.5,0.633173624
0.838854228,0.791820344
0.84516218,0.753765813
0.5,0.771465996
0.5,0.756161456
0.5,0.811640412
0.773861639,0.846920134
0.859708386,0.741132674
0.5,0.760952742
0.5,0.879786977
0.5,0.588483679
0.853745131,0.633173624
0.5,0.769742511
0.886732619,0.7448554
0.5,0.828858019
0.5,0.775430009
0.722725863,0.633173624
0.5,0.747716383
0.822946469,0.633173624
0.719296129,0.783065044
0.834614457,0.72577643
0.828513323,0.737306539
0.801937196,0.719123781
0.5,0.635345214
0.5,0.619265106
0.5,0.633173624
0.773861639,0.838940402
0.5,0.748216194
0.5,0.756644032
0.896297956,0.853400434
0.5,0.851366723
0.803781324,0.633173624
0.860053083,0.633173624
0.5,0.633173624
0.5,0.831133019
0.5,0.649236497
0.5,0.822481128
0.837165213,0.747802558
0.5,0.782255007
0.794284926,0.846609907
0.773861639,0.69897625
0.5,0.633173624
0.5,0.849298542
0.857502327,0.749887974
0.848643618,0.777394781
0.5,0.754782669
0.879442281,0.75898797
0.828340974,0.633173624
0.888456103,0.874237358
0.89317845,0.805625452
0.88549171,0.730550481
0.5,0.777636069
0.633173624,0.633173624
0.840422598,0.705990831
0.5,0.81077867
0.773861639,0.846540967
0.633173624,0.717193478
0.5,0.806866361
0.5,0.780927924
0.873099859,0.633173624
0.5,0.777343077
0.831443246,0.847213126
0.866809141,0.633173624
0.881217469,0.727051808
0.76336562,0.633173624
0.858622591,0.714625487
0.831064079,0.633173624
0.839164455,0.732084382
0.5,0.743097446
0.790493261,0.729774913
0.88332012,0.86918755
0.838130364,0.771845162
0.5,0.861914446
0.781048568,0.633173624
0.882561787,0.633173624
0.5,0.821343628
0.5,0.749974148
0.5,0.694719244
0.909189618,0.788769777
0.853624487,0.633173624
0.5,0.651511496
0.88552618,0.79444004
0.5,0.813760298
0.773861639,0.876340009
0.868343042,0.633173624
0.858932819,0.733980214
0.841973734,0.753886457
0.818741167,0.776412395
0.633173624,0.826789838
0.834631691,0.633173624
0.5,0.604322498
0.82441143,0.729998966
0.846920134,0.720106167
0.633173624,0.633173624
0.853814071,0.633173624
0.5,0.633173624
0.858002137,0.852866154
0.5,0.633173624
0.5,0.794698563
0.5,0.777911827
0.5,0.791906518
0.90674227,0.801695908
0.754369032,0.75080142
0.5,0.633173624
0.850470511,0.681637999
0.694977767,0.774326979
0.764606529,0.740943091
0.882406673,0.764123953
0.5,0.872031298
0.5,0.633173624
0.5,0.823653097
0.5,0.720106167
0.5,0.753145359
0.831477715,0.840801765
0.5,0.792389094
0.825445521,0.76767433
0.832615215,0.704801627
0.5,0.773379063
0.5,0.633173624
0.5,0.826686429
0.847126952,0.821154045
0.773861639,0.625383475
0.896435835,0.724862983
0.5,0.832391162
0.890317466,0.732722071
0.5,0.717159009
0.5,0.633173624
0.5,0.665075316
0.5,0.868739444
0.850711799,0.696908069
0.890196822,0.630640102
0.844662369,0.828651201
0.5,0.873117094
0.5,0.810968253
0.895263865,0.871376374
0.773861639,0.754903313
0.81465651,0.803453862
0.5,0.812071283
0.5,0.815311434
0.811399124,0.785926028
0.777549895,0.79768019
0.665626831,0.814380752
0.905397953,0.633173624
0.5,0.807848747
0.5,0.771724518
0.694977767,0.817483024
0.5,0.703129847
0.837768433,0.66252456
0.773861639,0.774275275
0.901520113,0.633173624
0.870428458,0.854055358
0.901640757,0.796335873
0.731515632,0.633173624
0.873789252,0.751732102
0.5,0.773861639
0.887646065,0.751714867
0.773861639,0.633173624
0.835200441,0.831994761
0.833080556,0.803677915
0.745286271,0.827858399
0.890455345,0.807486815
0.842938885,0.861914446
0.5,0.691289511
0.880148909,0.876615766
0.858639826,0.778652925
0.5,0.753248768
0.5,0.832373927
0.873599669,0.633173624
0.5,0.699183068
0.5,0.758160698
0.832408397,0.775981524
0.828978663,0.742442522
0.5,0.733239116
0.5,0.684119817
0.841594568,0.797456137
0.5,0.763641377
0.850504981,0.731360518
0.833321843,0.833390783
0.873099859,0.633173624
0.5,0.790975837
0.828978663,0.759384371
0.809934163,0.633173624
0.5,0.806642308
0.5,0.784443832
0.5,0.745372445
0.5,0.738495743
0.5,0.633173624
0.832580745,0.727430974
0.5,0.843921271
0.5,0.884974665
0.5,0.736375857
0.857881493,0.633173624
0.857812554,0.633173624
0.883216711,0.846368619
0.5,0.633173624
0.5,0.86808452
0.5,0.815862949
0.867498535,0.827393058
0.633173624,0.873565199
0.817810486,0.768036262
0.852176761,0.633173624
0.831701768,0.74151184
0.5,0.886215573
0.903846817,0.824118438
0.829013133,0.697649168
0.5,0.784943642
0.5,0.844886422
0.851401193,0.765640619
0.5,0.821033401
0.5,0.781255386
0.863017476,0.633173624
0.5,0.767036641
0.5,0.633173624
0.904415567,0.804436248
0.741615249,0.880217848
0.850143049,0.737099721
0.5,0.887525421
0.5,0.799627727
0.90400193,0.810675261
0.851228844,0.81081314
0.828013512,0.633173624
0.773861639,0.729326807
0.5,0.650977216
0.5,0.800627348
0.5,0.719968288
0.5,0.786356899
0.5,0.780341939
0.5,0.785167695
0.843076764,0.633173624
0.89965875,0.712057495
0.773861639,0.720106167
0.811898935,0.853055737
0.5,0.633173624
0.5,0.821929613
0.5,0.744166006
0.5,0.762193651
0.75083589,0.720106167
0.923029196,0.735755403
0.5,0.720106167
0.866654028,0.844645135
0.5,0.659542932
0.773861639,0.847919755
0.5,0.857174865
0.5,0.745441384
0.5,0.793561063
0.914756472,0.781600083
0.5,0.743873014
0.5,0.773585881
0.892247768,0.769449519
0.5,0.745717142
0.849074489,0.818069008
0.836630933,0.776136638
0.5,0.880803833
0.5,0.633173624
0.773861639,0.857398918
0.846868429,0.779962773
0.633173624,0.76767433
0.882096446,0.744596877
0.5,0.80095481
0.830771087,0.720106167
0.812864086,0.884647203
0.773861639,0.834459343
0.5,0.577660198
0.5,0.798645341
0.5,0.783323567
0.773861639,0.774326979
0.847764641,0.79607735
0.832442866,0.888283754
0.86263831,0.847161422
0.814329048,0.864878839
0.773861639,0.633173624
0.5,0.714487608
0.847264831,0.633173624
0.5,0.696080797
0.5,0.633173624
0.834648926,0.69406432
0.5,0.633173624
0.854968805,0.706921513
0.899038296,0.633173624
0.633173624,0.633173624
0.788218262,0.653441798
0.5,0.741442901
0.828978663,0.759884182
0.822929234,0.758074523
0.773861639,0.836493054
0.5,0.786081142
0.886767088,0.734910896
0.5,0.788528489
0.814983972,0.633173624
0.5,0.876891524
0.773861639,0.633173624
0.821481507,0.816138706
0.685119437,0.783944021
0.5,0.80700424
0.5,0.862207439
0.898676364,0.765606149
0.84847127,0.69851091
0.5,0.774706146
0.5,0.633173624
0.5,0.633173624
0.5,0.633173624
0.801333977,0.775292131
0.5,0.777084554
0.5,0.633173624
0.5,0.739547068
0.867722588,0.871221261
0.5,0.785943263
0.5,0.729912792
0.773861639,0.84245631
0.77044914,0.89200648
0.5,0.849918996
0.863293234,0.889472959
0.5,0.781531143
0.5,0.804970528
0.5,0.855089449
0.5,0.740787977
0.633173624,0.740994795
0.892626935,0.627710179
0.5,0.738082107
0.882854779,0.806211437
0.837975251,0.633173624
0.795749888,0.869497777
0.5,0.833218434
0.886698149,0.81899969
0.846299679,0.749284754
0.852073351,0.720106167
0.5,0.754265623
0.830564269,0.633173624
0.5,0.781324325
0.5,0.800368826
0.5,0.793199131
0.848678088,0.775740236
0.5,0.849591534
0.5,0.633173624
0.770190617,0.824721657
0.866188687,0.773792699
0.5,0.839750439
0.729257868,0.787666747
0.885767468,0.7170556
0.773861639,0.707869429
0.901933749,0.817207266
0.5,0.794750267
0.5,0.615283858
0.633173624,0.774361449
0.894591707,0.680741788
0.902829961,0.749956913
0.835407259,0.72851677
0.88007997,0.633173624
0.808589845,0.825152528
0.773861639,0.607700527
0.798765985,0.852831685
0.720468098,0.633173624
0.848660853,0.817345145
0.81793113,0.769104822
0.835252146,0.720071697
0.5,0.720778325
0.845627521,0.720106167
0.5,0.711712799
0.905432422,0.842508014
0.779549137,0.633173624
0.5,0.815518252
0.633173624,0.754817138
0.81793113,0.633173624
0.5,0.771465996
0.5,0.776619213
0.928802868,0.866429975
0.5,0.633173624
0.876477888,0.768398194
0.5,0.853090207
0.5,0.720106167
0.5,0.724690635
0.884250801,0.700803144
0.857467857,0.633173624
0.880407432,0.814690979
0.5,0.633173624
0.896160077,0.836820516
0.5,0.748957292
0.5,0.633173624
0.828392679,0.698131743
0.5,0.737513357
0.746596119,0.633173624
0.5,0.863224294
0.5,0.740615629
0.5,0.633173624
0.885474475,0.766054255
0.5,0.720106167
0.816052532,0.802161249
0.5,0.756109751
0.868756679,0.758040054
0.5,0.72681052
0.5,0.633173624
0.874151184,0.736427562
0.889886595,0.849832822
0.885681293,0.768536073
0.869463307,0.764123953
0.5,0.824497604
0.5,0.839267864
0.882889249,0.628744269
0.892109889,0.748560891
0.5,0.784305953
0.5,0.773396298
0.84295612,0.792061632
0.8674813,0.727999724
0.840095136,0.5
0.5,0.855899486
0.5,0.746268657
0.822463893,0.761349143
0.682034401,0.720950674
0.773861639,0.771104064
0.5,0.633173624
0.5,0.764020544
0.5,0.794508979
0.899227879,0.668556754
0.5,0.882803075
0.5,0.791010306
0.5,0.761469787
0.5,0.68915239
0.5,0.725690255
0.878339251,0.835596843
0.5,0.850763503
0.883302885,0.828926959
0.5,0.737013547
0.887318603,0.827823929
0.5,0.681362242
0.773861639,0.705801248
0.5,0.758315811
0.858450243,0.743907483
0.5,0.633173624
0.756695736,0.849195133
0.5,0.880493606
0.5,0.807521285
0.5,0.777636069
0.5,0.811743821
0.803315984,0.631295026
0.5,0.847747406
0.851194375,0.71214367
0.879442281,0.824738892
0.5,0.753300472
0.800368826,0.82056806
0.860518424,0.769122057
0.846506498,0.808744959
0.5,0.784771294
0.5,0.851539071
0.5,0.675933267
0.846299679,0.793526593
0.869273724,0.633173624
0.906656096,0.720106167
0.5,0.795594774
0.5,0.700975492
0.864723725,0.633173624
0.5,0.774171866
0.694977767,0.633173624
0.853365965,0.821757264
0.88662921,0.786494778
0.829754231,0.753472821
0.5,0.8042639
0.892902692,0.783185688
0.838974872,0.698459205
0.633173624,0.720106167
0.893264624,0.633173624
0.790424322,0.91603185
0.633173624,0.815518252
0.5,0.895453449
0.759642894,0.820292303
0.5,0.720106167
0.5,0.737151425
0.886732619,0.633173624
0.5,0.87677088
0.5,0.88549171
0.861121644,0.633173624
0.5,0.633173624
0.846299679,0.808400262
0.5,0.625710937
0.5,0.899641515
0.5,0.781496674
0.5,0.740753507
0.5,0.81512185
0.90133053,0.633173624
0.5,0.828461618
0.5,0.837665024
0.814329048,0.633173624
0.5,0.664334218
0.5,0.792113336
0.900089621,0.779531902
0.825669574,0.855830547
0.5,0.862207439
0.894264245,0.773413533
0.5,0.781634552
0.794215987,0.811106132
0.5,0.720106167
0.816655751,0.774912964
0.5,0.768587777
0.5,0.778239289
0.842887181,0.7993175
0.5,0.886129399
0.820119955,0.633173624
0.86587846,0.841267106
0.5,0.77422357
0.5,0.852056117
0.858967288,0.759970356
0.5,0.85936369
0.5,0.663162249
0.773861639,0.633173624
0.775102547,0.890575988
0.871169556,0.785529627
0.850746269,0.713798214
0.877253456,0.877736031
0.813639654,0.633173624
0.5,0.880941712
0.822687946,0.719727
0.858484713,0.871117852
0.889765951,0.811037193
0.5,0.817086622
0.5,0.742270173
0.867446831,0.745406915
0.824015029,0.773896108
0.5,0.77101789
0.837923546,0.633173624
0.5,0.819189273
0.5,0.719296129
0.882234325,0.697218297
0.921495295,0.744683051
0.871772776,0.690445004
0.836786047,0.767691565
0.844438317,0.841111992
0.874461411,0.850746269
0.5,0.756799145
0.5,0.780721106
0.5,0.803505567
0.790131329,0.796990797
0.773861639,0.802419772
0.5,0.757609183
0.5,0.771345352
0.633173624,0.633173624
0.5,0.78515046
0.83590707,0.756419979
0.5,0.667712247
0.828978663,0.81458757
0.5,0.781272621
0.5,0.720106167
0.5,0.633173624
0.5,0.633173624
0.819637379,0.878494364
0.5,0.823825446
0.5,0.739822826
0.5,0.716900486
0.855175623,0.749112406
0.882561787,0.793250836
0.5,0.800127538
0.5,0.720106167
0.859794561,0.815862949
0.5,0.763917135
0.5,0.744166006
0.5,0.845489642
0.5,0.767794974
0.5,0.685705422
0.902605908,0.737565062
0.5,0.72955086
0.843438696,0.779394023
0.694977767,0.667177967
0.5,0.633173624
0.736927372,0.874237358
0.779600841,0.707042156
0.789407466,0.854865396
0.745458619,0.836010479
0.909758368,0.759436076
0.8560546,0.815173555
0.694977767,0.765606149
0.5,0.633173624
0.865137362,0.733497639
0.5,0.633173624
0.770793837,0.880717659
0.5,0.698941781
0.5,0.633173624
0.897556099,0.857984902
0.5,0.728775292
0.793612768,0.801833787
0.637034228,0.861569749
0.90948261,0.787615043
0.5,0.790407087
0.806090793,0.633173624
0.5,0.854107063
0.5,0.633173624
0.5,0.666557513
0.888559512,0.828513323
0.773930578,0.810968253
0.5,0.633173624
0.752455965,0.829547413
0.5,0.754972252
0.5,0.720106167
0.829013133,0.723915067
0.5,0.735789873
0.870738685,0.736513736
0.5,0.816466168
0.5,0.693616215
0.773861639,0.633173624
0.5,0.749336459
0.834855744,0.758626038
0.919065182,0.757523009
0.82989211,0.633173624
0.779687015,0.633173624
0.785029816,0.791803109
0.889007618,0.827892868
0.89090345,0.845627521
0.5,0.797662955
0.5,0.771655579
0.5,0.802471476
0.858364069,0.633173624
0.866205922,0.848005929
0.5,0.883406294
0.809020716,0.720106167
0.876684706,0.633173624
0.5,0.814294578
0.896746062,0.749991383
0.773861639,0.735858812
0.896366895,0.72033022
0.5,0.584261142
0.5,0.619265106
0.900279204,0.846661611
0.911395678,0.743907483
0.851470132,0.825135294
0.5,0.777515425
0.882492848,0.649236497
0.881389818,0.633173624
0.5,0.721950295
0.5,0.633173624
0.928509876,0.633173624
0.5,0.671521147
0.814570335,0.795784358
0.85879494,0.89314398
0.773861639,0.799231326
0.824721657,0.74912964
0.822170901,0.739185137
0.851470132,0.735858812
0.880752129,0.877667092
0.872065768,0.691220572
0.800679053,0.749457102
0.5,0.776636448
0.838716349,0.740357106
0.5,0.633173624
0.5,0.742925097
0.818517114,0.918375788
0.5,0.633173624
0.5,0.781703492
0.633173624,0.720106167
0.5,0.867171073
0.914584123,0.812226397
0.828547792,0.809968633
0.863293234,0.720106167
0.779911068,0.627882527
0.858433008,0.633173624
0.5,0.720106167
0.5,0.689307504
0.5,0.633173624
0.5,0.789114474
0.5,0.839267864
0.773861639,0.808210679
0.5,0.7726552
0.863534521,0.768122436
0.5,0.772396677
0.5,0.734859191
0.5,0.881613871
0.5,0.77429251
0.5,0.851228844
0.902778257,0.863189825
0.742097825,0.789665989
0.812829616,0.633173624
0.5,0.764365241
0.5,0.819309917
0.869308193,0.73613457
0.865550998,0.903519355
0.877701561,0.633173624
0.5,0.793922995
0.881889628,0.874702699
0.850729034,0.633173624
0.860259901,0.816190411
0.773861639,0.876684706
0.829013133,0.720106167
0.753731343,0.785047051
0.5,0.800592879
0.694977767,0.697442349
0.5,0.633173624
0.5,0.817431319
0.899917273,0.77970425
0.812519389,0.8320637
0.5,0.702836855
0.633173624,0.87463376
0.890610458,0.668608459
0.759418841,0.785460687
0.5,0.778256523
0.922029575,0.755489297
0.847971459,0.728344421
0.848126573,0.879442281
0.773861639,0.823825446
0.5,0.854606873
0.828978663,0.720106167
0.843817862,0.749439868
0.5,0.756540623
0.707042156,0.720106167
0.755248009,0.865033953
0.865189066,0.633173624
0.867067664,0.829151012
0.778325463,0.631519079
